# P-values	0.001	0.0005	0.0001
FOSB_HUMAN.H11MO.0.A	5.0159400000000005	5.8396550000000005	7.765155
FOSL1_HUMAN.H11MO.0.A	3.3954649999999997	4.617165	7.2456
FOSL2_HUMAN.H11MO.0.A	3.36557	4.66442	7.27316
FOS_HUMAN.H11MO.0.A	4.56737	5.80452	7.443440000000001
FOXA1_HUMAN.H11MO.0.A	4.910175	6.012555	8.251294999999999
FOXA2_HUMAN.H11MO.0.A	4.7095199999999995	5.810255	8.14199
FOXA3_HUMAN.H11MO.0.B	5.16311	6.129415	8.134245
FOXC1_HUMAN.H11MO.0.C	5.01861	5.9325600000000005	7.840260000000001
FOXH1_HUMAN.H11MO.0.A	5.007635	5.94633	7.55247
FOXI1_HUMAN.H11MO.0.B	3.262295	4.760135	7.44719
FOXJ2_HUMAN.H11MO.0.C	5.67365	6.54547	8.294325
FOXJ3_HUMAN.H11MO.0.A	3.5534649999999997	5.01371	7.85277
FOXK1_HUMAN.H11MO.0.A	5.814215	6.5601400000000005	7.839080000000001
FOXM1_HUMAN.H11MO.0.A	5.70152	6.470185	8.03078
FOXO1_HUMAN.H11MO.0.A	5.66566	6.439635	7.787475
FOXO3_HUMAN.H11MO.0.B	5.13304	6.155575	8.039304999999999
FOXO4_HUMAN.H11MO.0.C	5.80978	6.4679400000000005	8.204515
FOXP1_HUMAN.H11MO.0.A	5.75761	6.5071200000000005	8.06036
FOXP2_HUMAN.H11MO.0.C	5.408565	6.21706	7.78946
FOXQ1_HUMAN.H11MO.0.C	5.504205000000001	6.369905	8.094745
GABPA_HUMAN.H11MO.0.A	2.97301	4.03316	6.1483099999999995
GATA1_HUMAN.H11MO.0.A	4.68521	5.7275599999999995	7.75616
GATA2_HUMAN.H11MO.0.A	4.63011	5.67581	7.775210000000001
GATA3_HUMAN.H11MO.0.A	5.8339099999999995	6.650055	8.183
GATA4_HUMAN.H11MO.0.A	5.025895	5.99127	8.02586
GATA6_HUMAN.H11MO.0.A	4.66991	5.72827	8.012620000000002
GCR_HUMAN.H11MO.0.A	4.49651	5.45101	7.45031
GFI1B_HUMAN.H11MO.0.A	5.477785	6.332885	7.94158
GFI1_HUMAN.H11MO.0.C	5.528930000000001	6.431965	8.005635
GLI3_HUMAN.H11MO.0.B	4.676895	5.588445	7.035285
GRHL2_HUMAN.H11MO.0.A	4.546609999999999	5.5286550000000005	7.468109999999999
HEN1_HUMAN.H11MO.0.C	1.8099599999999998	2.94971	5.36536
HIC1_HUMAN.H11MO.0.C	4.583645000000001	5.361604999999999	7.256879999999999
HIF1A_HUMAN.H11MO.0.C	4.2985500000000005	4.892245	6.057335
HINFP_HUMAN.H11MO.0.C	2.54251	3.36476	5.07346
HLF_HUMAN.H11MO.0.C	4.532259999999999	5.3476099999999995	7.0109200000000005
HNF1A_HUMAN.H11MO.0.C	5.28481	6.18446	8.057110000000002
HNF1B_HUMAN.H11MO.0.A	4.5054099999999995	5.55861	7.7416100000000005
HNF4A_HUMAN.H11MO.0.A	4.28126	5.36111	7.616115000000001
HNF4G_HUMAN.H11MO.0.B	4.62266	5.66506	7.792210000000001
HNF6_HUMAN.H11MO.0.B	4.428395	5.398569999999999	8.36759
HSF1_HUMAN.H11MO.0.A	3.7850099999999998	4.94471	7.37701
HSF2_HUMAN.H11MO.0.A	5.07656	5.800409999999999	7.319615000000001
HTF4_HUMAN.H11MO.0.A	4.891395	5.764195	7.557955
HXA10_HUMAN.H11MO.0.C	5.5354149999999995	6.17003	7.446420000000001
HXA13_HUMAN.H11MO.0.C	5.494975	6.128345	7.451034999999999
HXA1_HUMAN.H11MO.0.C	5.23413	6.090565	7.569755
HXA9_HUMAN.H11MO.0.B	5.419735	6.305205	8.03659
HXB13_HUMAN.H11MO.0.A	5.67822	6.529845	8.210155
HXB4_HUMAN.H11MO.0.B	5.72718	6.63996	7.2669250000000005
HXB7_HUMAN.H11MO.0.C	5.406445	6.5460899999999995	7.97335
HXB8_HUMAN.H11MO.0.C	5.424315	6.481574999999999	8.03746
HXC9_HUMAN.H11MO.0.C	5.67182	6.504605	8.288225
IKZF1_HUMAN.H11MO.0.C	5.458805	6.317705	7.486165
INSM1_HUMAN.H11MO.0.C	3.763525	4.808515	6.9655249999999995
IRF1_HUMAN.H11MO.0.A	4.0016099999999994	5.292009999999999	7.95816
IRF2_HUMAN.H11MO.0.A	3.06236	4.426159999999999	7.250660000000001
IRF3_HUMAN.H11MO.0.B	5.207559999999999	6.24506	8.39781
IRF4_HUMAN.H11MO.0.A	4.01941	5.19111	7.637310000000001
IRF7_HUMAN.H11MO.0.C	5.79699	6.61635	7.80841
IRF8_HUMAN.H11MO.0.B	3.7850099999999998	5.03496	7.63016
IRF9_HUMAN.H11MO.0.C	5.469135	6.2544249999999995	7.698035
ISL1_HUMAN.H11MO.0.A	5.618655	6.218785	7.029075
ITF2_HUMAN.H11MO.0.C	4.89238	5.799665	7.429869999999999
JUNB_HUMAN.H11MO.0.A	4.55932	5.654745	7.436135
JUND_HUMAN.H11MO.0.A	4.0975	5.26121	7.266405
JUN_HUMAN.H11MO.0.A	3.92043	5.219525000000001	7.209595
KAISO_HUMAN.H11MO.0.A	1.9869599999999998	2.8354099999999995	4.64266
KLF12_HUMAN.H11MO.0.C	1.9367799999999997	3.12678	5.555855
KLF15_HUMAN.H11MO.0.A	2.07366	3.31451	5.904109999999999
KLF1_HUMAN.H11MO.0.A	2.37251	3.55896	5.994809999999999
KLF3_HUMAN.H11MO.0.B	2.1392599999999997	3.27721	5.63541
KLF4_HUMAN.H11MO.0.A	2.9184349999999997	4.032195	6.46372
KLF5_HUMAN.H11MO.0.A	3.69721	4.732659999999999	6.855765
KLF6_HUMAN.H11MO.0.A	3.71386	4.624459999999999	6.52151
KLF8_HUMAN.H11MO.0.C	4.495995000000001	5.274675	6.486355
KLF9_HUMAN.H11MO.0.C	0.79966	2.0770599999999995	4.75441
LEF1_HUMAN.H11MO.0.A	6.0610599999999994	6.72146	7.983815
LHX2_HUMAN.H11MO.0.A	5.846220000000001	6.620625	7.96899
LHX3_HUMAN.H11MO.0.C	5.15886	6.23021	8.289885000000002
LYL1_HUMAN.H11MO.0.A	5.323510000000001	5.93821	7.18261
MAFB_HUMAN.H11MO.0.B	5.38075	6.081440000000001	7.550965
MAFF_HUMAN.H11MO.0.B	5.01576	5.87901	7.710460000000001
MAFG_HUMAN.H11MO.0.A	0.8992100000000001	2.37366	5.485860000000001
MAFK_HUMAN.H11MO.0.A	2.67171	3.96751	6.690660000000001
MAF_HUMAN.H11MO.0.A	5.20876	6.08711	7.885810000000001
MAX_HUMAN.H11MO.0.A	3.7895000000000003	4.64098	6.277785
MAZ_HUMAN.H11MO.0.A	3.6006099999999996	4.64331	6.83361
MBD2_HUMAN.H11MO.0.B	1.8516	2.75471	4.512865
MECP2_HUMAN.H11MO.0.C	2.99196	3.1750800000000003	5.00486
MEF2A_HUMAN.H11MO.0.A	5.502409999999999	6.47297	8.339369999999999
MEF2B_HUMAN.H11MO.0.A	5.755459999999999	6.594710000000001	8.306365
MEF2C_HUMAN.H11MO.0.A	5.49306	6.42221	8.2904
MEF2D_HUMAN.H11MO.0.A	4.991949999999999	5.994125	8.048765
MEIS1_HUMAN.H11MO.0.A	5.42657	6.2675149999999995	8.034835000000001
MEIS2_HUMAN.H11MO.0.B	3.04281	4.399915	7.27178
MITF_HUMAN.H11MO.0.A	2.8417250000000003	4.003665	6.29701
MTF1_HUMAN.H11MO.0.C	2.8010099999999998	3.7633599999999996	5.795109999999999
MXI1_HUMAN.H11MO.0.A	3.38646	4.2592099999999995	5.95326
MYB_HUMAN.H11MO.0.A	5.093764999999999	5.983785	7.544090000000001
MYCN_HUMAN.H11MO.0.A	3.32841	4.19721	5.938345
MYC_HUMAN.H11MO.0.A	3.48981	4.437365	6.4146149999999995
MYF6_HUMAN.H11MO.0.C	4.965059999999999	5.42243	7.020125
MYOD1_HUMAN.H11MO.0.A	3.29441	4.47406	7.1033100000000005
MYOG_HUMAN.H11MO.0.B	3.4619599999999995	4.59196	7.1808700000000005
MZF1_HUMAN.H11MO.0.B	5.45306	6.39597	7.97742
NANOG_HUMAN.H11MO.0.A	5.74316	6.616910000000001	8.42866
NDF1_HUMAN.H11MO.0.A	3.947985	5.05779	7.516705
NDF2_HUMAN.H11MO.0.B	4.409655000000001	5.5262150000000005	7.67719
NF2L1_HUMAN.H11MO.0.C	5.2556449999999995	6.018565	6.67517
NF2L2_HUMAN.H11MO.0.A	2.44076	3.7462599999999995	6.49641
NFAC1_HUMAN.H11MO.0.B	5.99611	6.823410000000001	8.48641
NFAC2_HUMAN.H11MO.0.B	5.88304	6.9328	8.503540000000001
NFAC3_HUMAN.H11MO.0.B	5.815799999999999	6.42714	7.832795
NFAC4_HUMAN.H11MO.0.C	5.935695	6.71896	7.93427
NFE2_HUMAN.H11MO.0.A	3.62531	4.69101	6.9407250000000005
NFIA_HUMAN.H11MO.0.C	4.93796	5.75651	7.4474100000000005
NFIC_HUMAN.H11MO.0.A	4.651909999999999	5.59901	7.539860000000001
NFKB1_HUMAN.H11MO.1.B	3.99808	5.06235	7.297645
NFKB2_HUMAN.H11MO.0.B	4.421455	5.459325	7.53627
NFYA_HUMAN.H11MO.0.A	4.24681	5.38936	7.7835149999999995
NFYB_HUMAN.H11MO.0.A	3.619115	4.89301	7.535110000000001
NFYC_HUMAN.H11MO.0.A	5.04551	5.90456	7.654310000000001
NKX21_HUMAN.H11MO.0.A	5.27846	6.216044999999999	7.83154
NKX25_HUMAN.H11MO.0.B	5.508195000000001	5.9641	6.755
NKX28_HUMAN.H11MO.0.C	5.298225	5.848965	7.26813
NKX31_HUMAN.H11MO.0.C	5.58501	6.367315	7.864815
NKX32_HUMAN.H11MO.0.C	4.986695	5.954965	8.10019
NKX61_HUMAN.H11MO.0.B	5.86816	6.72306	8.470410000000001
NOBOX_HUMAN.H11MO.0.C	5.432779999999999	6.46477	7.910030000000001
NR1D1_HUMAN.H11MO.0.B	5.228009999999999	6.00826	7.6174100000000005
NR1H3_HUMAN.H11MO.0.B	4.97006	5.764659999999999	7.436110000000001
NR1H4_HUMAN.H11MO.0.B	3.49636	4.4208099999999995	6.369009999999999
NR1I2_HUMAN.H11MO.0.C	5.167009999999999	6.04576	7.873560000000001
NR1I3_HUMAN.H11MO.0.C	4.910209999999999	5.80166	7.665610000000001
NR2C1_HUMAN.H11MO.0.C	4.836264999999999	5.62771	7.273605
NR2C2_HUMAN.H11MO.0.B	4.230815	5.123915	6.9409350000000005
NR2E3_HUMAN.H11MO.0.C	5.74136	6.55021	8.246755
NR4A1_HUMAN.H11MO.0.A	5.73392	6.33019	7.6665600000000005
NR4A2_HUMAN.H11MO.0.C	5.310615	6.1459649999999995	7.649964999999999
NR5A2_HUMAN.H11MO.0.B	4.494315	5.53427	7.810410000000001
NR6A1_HUMAN.H11MO.0.B	4.254415	5.34412	7.5448450000000005
NRF1_HUMAN.H11MO.0.A	-0.7774399999999999	0.44051000000000007	3.00901
OLIG2_HUMAN.H11MO.0.B	5.214309999999999	6.08561	7.849260000000001
OSR2_HUMAN.H11MO.0.C	4.473459999999999	5.46941	7.42281
OTX2_HUMAN.H11MO.0.A	5.335055	6.1928	7.955209999999999
OVOL1_HUMAN.H11MO.0.C	4.81548	5.44968	6.488714999999999
OZF_HUMAN.H11MO.0.C	-10.36304	-8.231639999999999	-3.66014
P53_HUMAN.H11MO.0.A	2.1943599999999996	3.4412599999999998	6.07681
P63_HUMAN.H11MO.0.A	2.76506	3.9818599999999997	6.52556
P73_HUMAN.H11MO.0.A	4.16436	5.15531	7.22851
PATZ1_HUMAN.H11MO.0.C	3.36456	4.32191	6.34421
PAX5_HUMAN.H11MO.0.A	2.81121	3.7737600000000002	5.811859999999999
PAX6_HUMAN.H11MO.0.C	5.13416	5.89856	7.433935
PBX1_HUMAN.H11MO.0.A	4.9351199999999995	5.72058	7.26249
PBX2_HUMAN.H11MO.0.C	5.74956	6.4409600000000005	7.868960000000001
PBX3_HUMAN.H11MO.0.A	4.744415	5.52317	7.091735
PDX1_HUMAN.H11MO.0.A	5.52064	6.3482400000000005	7.803335000000001
PEBB_HUMAN.H11MO.0.C	5.1223849999999995	5.828165	7.228315
PIT1_HUMAN.H11MO.0.C	5.93286	6.63302	8.048425
PKNX1_HUMAN.H11MO.0.B	4.543395	5.438745	7.25427
PO2F1_HUMAN.H11MO.0.C	5.57651	6.44026	8.212610000000002
PO2F2_HUMAN.H11MO.0.A	5.43999	6.289745	7.987635
PO3F1_HUMAN.H11MO.0.C	5.68566	6.32821	7.66016
PO3F2_HUMAN.H11MO.0.A	5.395009999999999	6.32351	8.23426
PO5F1_HUMAN.H11MO.0.A	5.1955100000000005	6.17716	8.22521
PPARA_HUMAN.H11MO.0.B	5.031359999999999	5.9406099999999995	7.8178600000000005
PPARG_HUMAN.H11MO.0.A	4.87621	5.79101	7.68961
PRD14_HUMAN.H11MO.0.A	4.56371	5.47191	7.3468100000000005
PRDM1_HUMAN.H11MO.0.A	4.8221099999999995	5.90371	8.10987
PRDM6_HUMAN.H11MO.0.C	6.24982	7.156765	8.873955
PRGR_HUMAN.H11MO.0.A	4.96321	5.846509999999999	7.70396
PRRX2_HUMAN.H11MO.0.C	5.31537	6.82732	7.6565
PTF1A_HUMAN.H11MO.0.B	4.3415099999999995	5.322509999999999	7.331060000000001
RARA_HUMAN.H11MO.0.A	4.27501	5.31056	7.44491
RARG_HUMAN.H11MO.0.B	4.66906	5.5042100000000005	7.22161
RELB_HUMAN.H11MO.0.C	5.20528	5.93136	7.41921
REL_HUMAN.H11MO.0.B	5.33526	6.20916	7.994960000000001
REST_HUMAN.H11MO.0.A	-0.6668399999999999	0.74261	3.76351
RFX1_HUMAN.H11MO.0.B	1.3728099999999999	2.5332099999999995	4.97456
RFX2_HUMAN.H11MO.0.A	0.95621	2.31771	5.18676
RFX3_HUMAN.H11MO.0.B	1.10071	2.60626	5.70946
RFX5_HUMAN.H11MO.0.A	4.00141	4.9482099999999996	6.937710000000001
RORA_HUMAN.H11MO.0.C	5.358560000000001	6.17151	7.703965
RORG_HUMAN.H11MO.0.C	5.031495	5.936115	7.754525
RUNX1_HUMAN.H11MO.0.A	4.65005	5.667455	7.74155
RUNX2_HUMAN.H11MO.0.A	4.95536	5.91451	7.855815
RUNX3_HUMAN.H11MO.0.A	4.52173	5.540455	7.71481
RXRA_HUMAN.H11MO.0.A	5.04446	5.86156	7.533760000000001
RXRB_HUMAN.H11MO.0.C	5.051119999999999	5.738455	7.072445
RXRG_HUMAN.H11MO.0.B	1.8746099999999997	3.343215	6.2589950000000005
SALL4_HUMAN.H11MO.0.B	4.790465	5.73309	7.470335
SIX1_HUMAN.H11MO.0.A	4.80936	5.826359999999999	7.8563600000000005
SIX2_HUMAN.H11MO.0.A	5.379415	6.2441699999999996	7.952639999999999
SMAD2_HUMAN.H11MO.0.A	4.88386	5.715225	7.420475
SMAD3_HUMAN.H11MO.0.B	5.339309999999999	5.96137	7.16828
SMAD4_HUMAN.H11MO.0.B	4.49136	5.418810000000001	7.315275
SMCA1_HUMAN.H11MO.0.C	5.82532	6.64992	8.27144
SMCA5_HUMAN.H11MO.0.C	4.60281	5.53331	7.480410000000001
SNAI1_HUMAN.H11MO.0.C	4.877625	5.2235700000000005	6.8922
SNAI2_HUMAN.H11MO.0.A	3.163765	4.044225	5.985405
SOX10_HUMAN.H11MO.0.B	5.47666	6.42291	8.37791
SOX17_HUMAN.H11MO.0.C	5.648465	6.38035	7.8887599999999996
SOX2_HUMAN.H11MO.0.A	5.81351	6.702415	8.36516
SOX3_HUMAN.H11MO.0.B	5.468395	6.53043	8.304995000000002
SOX4_HUMAN.H11MO.0.B	5.6095	6.48691	8.241805
SOX5_HUMAN.H11MO.0.C	5.5614799999999995	6.16352	7.777965
SOX9_HUMAN.H11MO.0.B	4.92821	6.02781	8.22356
SP1_HUMAN.H11MO.0.A	-3.01649	-1.57409	1.47656
SP2_HUMAN.H11MO.0.A	1.2417600000000002	2.25321	4.38711
SP3_HUMAN.H11MO.0.B	2.76361	3.73036	5.71931
SP4_HUMAN.H11MO.0.A	3.57076	4.49116	6.40596
SPI1_HUMAN.H11MO.0.A	3.65151	4.93196	7.54891
SPIB_HUMAN.H11MO.0.A	2.80931	4.203860000000001	7.09766
SRBP1_HUMAN.H11MO.0.A	4.7030899999999995	5.50676	7.089475
SRBP2_HUMAN.H11MO.0.B	4.713559999999999	5.45376	6.900120000000001
SRF_HUMAN.H11MO.0.A	4.79906	5.82006	7.94256
SRY_HUMAN.H11MO.0.B	5.965945	6.55035	7.951230000000001
STA5A_HUMAN.H11MO.0.A	4.76133	5.8010399999999995	7.850524999999999
STA5B_HUMAN.H11MO.0.A	5.418139999999999	6.367195000000001	8.432185
STAT1_HUMAN.H11MO.0.A	4.12481	5.26181	7.602360000000001
STAT2_HUMAN.H11MO.0.A	4.20671	5.46256	8.043310000000002
STAT3_HUMAN.H11MO.0.A	5.04911	6.017239999999999	7.970115
STAT4_HUMAN.H11MO.0.A	5.672295	6.683770000000001	8.36842
STAT6_HUMAN.H11MO.0.B	5.488389999999999	6.3481950000000005	8.08202
STF1_HUMAN.H11MO.0.B	4.938269999999999	5.81686	7.752504999999999
SUH_HUMAN.H11MO.0.A	5.014525	5.852645000000001	7.438880000000001
TAF1_HUMAN.H11MO.0.A	4.187609999999999	5.02576	6.748010000000001
TAL1_HUMAN.H11MO.0.A	3.89111	5.00076	7.25471
TBP_HUMAN.H11MO.0.A	5.50991	6.21054	7.425275
TBX21_HUMAN.H11MO.0.A	5.1708099999999995	5.78736	7.01686
TBX3_HUMAN.H11MO.0.C	5.345275	6.102325	7.4895499999999995
TCF7_HUMAN.H11MO.0.A	5.63106	6.48691	8.221060000000001
TEAD1_HUMAN.H11MO.0.A	5.202665	6.1247799999999994	7.9854650000000005
TEAD4_HUMAN.H11MO.0.A	5.460710000000001	6.32371	8.07572
TF65_HUMAN.H11MO.0.A	4.27621	5.42106	7.74361
TF7L1_HUMAN.H11MO.0.B	5.821865	6.656915	8.32433
TF7L2_HUMAN.H11MO.0.A	5.372465	6.2904599999999995	8.12298
TFAP4_HUMAN.H11MO.0.A	3.93074	4.893915	8.045165
TFDP1_HUMAN.H11MO.0.C	3.7036599999999997	4.59566	6.43546
TFE2_HUMAN.H11MO.0.A	3.873295	4.938465	7.551995
TFE3_HUMAN.H11MO.0.B	3.1368850000000004	4.17201	6.24072
TFEB_HUMAN.H11MO.0.C	0.68442	1.308265	4.99952
TGIF1_HUMAN.H11MO.0.A	5.451875	5.796595	7.21926
THA11_HUMAN.H11MO.0.B	1.39301	2.6787599999999996	5.426959999999999
THAP1_HUMAN.H11MO.0.C	2.20416	3.14946	5.15126
THA_HUMAN.H11MO.0.C	4.95291	5.65836	7.13856
THB_HUMAN.H11MO.0.C	4.39761	5.27046	7.085260000000001
TWST1_HUMAN.H11MO.0.A	4.64816	5.68551	7.8365100000000005
TYY1_HUMAN.H11MO.0.A	2.269565	3.5155199999999995	6.253394999999999
USF1_HUMAN.H11MO.0.A	1.43741	2.7350149999999998	5.317915
USF2_HUMAN.H11MO.0.A	0.79851	2.0526599999999995	4.62011
VDR_HUMAN.H11MO.0.A	4.22006	5.18646	7.182410000000001
VEZF1_HUMAN.H11MO.0.C	4.28046	5.225160000000001	7.2161100000000005
WT1_HUMAN.H11MO.0.C	1.6832099999999999	2.91026	5.504809999999999
Z324A_HUMAN.H11MO.0.C	4.46911	5.3872599999999995	7.3365100000000005
Z354A_HUMAN.H11MO.0.C	5.15531	6.157109999999999	8.28266
ZBT14_HUMAN.H11MO.0.C	1.21229	2.1586849999999997	4.0053600000000005
ZBT17_HUMAN.H11MO.0.A	4.535209999999999	5.44356	7.332160000000001
ZBT18_HUMAN.H11MO.0.C	4.738099999999999	5.685485	7.63282
ZBT48_HUMAN.H11MO.0.C	4.830365	5.851514999999999	7.55037
ZBT7A_HUMAN.H11MO.0.A	3.896025	4.85231	7.521435
ZBTB6_HUMAN.H11MO.0.C	3.80991	4.87502	7.01916
ZEB1_HUMAN.H11MO.0.A	5.02046	5.91942	7.536505
ZFP28_HUMAN.H11MO.0.C	3.06566	4.38941	7.16976
ZFP42_HUMAN.H11MO.0.A	4.508265	5.52527	7.5702549999999995
ZFP82_HUMAN.H11MO.0.C	4.78711	5.87211	8.16036
ZFX_HUMAN.H11MO.0.A	3.6658099999999996	4.842705	7.147465
ZIC1_HUMAN.H11MO.0.B	4.76953	5.438345	6.676855
ZIC3_HUMAN.H11MO.0.B	3.74936	4.818059999999999	7.02331
ZIM3_HUMAN.H11MO.0.C	3.02736	4.41381	7.27791
ZKSC1_HUMAN.H11MO.0.B	2.9149599999999998	4.00316	6.30371
ZN121_HUMAN.H11MO.0.C	-0.01489	1.3439100000000002	4.25511
ZN134_HUMAN.H11MO.0.C	3.35196	4.4528099999999995	6.77796
ZN136_HUMAN.H11MO.0.C	-0.78569	0.70241	3.89301
ZN140_HUMAN.H11MO.0.C	1.5418100000000001	2.89111	5.75106
ZN143_HUMAN.H11MO.0.A	1.24721	2.57061	5.390409999999999
ZN214_HUMAN.H11MO.0.C	5.34121	6.2592099999999995	8.180610000000001
ZN250_HUMAN.H11MO.0.C	-3.9774900000000004	-2.2622400000000003	1.41436
ZN257_HUMAN.H11MO.0.C	4.212864999999999	5.311685000000001	7.511065
ZN260_HUMAN.H11MO.0.C	-2.52294	-0.87459	2.64576
ZN263_HUMAN.H11MO.0.A	3.00331	4.12346	6.469609999999999
ZN264_HUMAN.H11MO.0.C	4.29181	5.29396	7.42056
